year,state_abbr,state_name,total crimes,population,total crimes_per_population,violent_crime,violent_crime_per_pipulation,homicide,homicity_per_populaiton,rape,rape_per_population,robbery,robbery_per_population,aggravated_assault,,property_crime,property_crime_per_population,burglary,burglary_per_population,larceny,larceny_per_population,motor_vehicle_theft,motor_vehicle_theft_per_population,gdp,median_household_income,Bodycam_Policy,kills_per_million,treatment,dem_majority,dem_governor,white population,people of color percentage (population),people of color killed by police percentage
2014,TN,Tennessee,481800,6547779,0.07358220245,39989,0.006107261714,369,0.00005635498694,2595,0.000396317591,7268,0.001109994702,29757,0.004544594434,200911,0.03068383951,46798,0.007147156311,141464,0.02160488312,12649,0.001931800081,307448.5,53035,0,3.36,0,0,0,5269882,0.1951649559,31.81818182
2015,TN,Tennessee,473726,6595056,0.07183047422,40816,0.006188878457,418,0.00006338081132,2801,0.0004247120874,7499,0.001137063885,30098,0.004563721673,196047,0.02972635865,43753,0.006634212052,139259,0.02111566604,13035,0.001976480564,326382.5,55653,0,3.49,0,0,0,5304799,0.195640037,27.27272727
2016,TN,Tennessee,467316,6649404,0.07027938143,42459,0.006385384314,495,0.00007444276209,2803,0.0004215415397,7829,0.001177398756,31332,0.004712001256,191199,0.0287543064,40607,0.006106863111,135353,0.02035565894,15239,0.002291784346,339350.2,56565,0,3.76,0,0,0,5345519,0.1960905068,25
2017,TN,Tennessee,483936,6708794,0.07213457441,43940,0.006549612345,538,0.00008019325083,3028,0.0004513478876,7867,0.001172639971,32507,0.004845431235,198028,0.02951767486,38819,0.005786285881,140636,0.02096293313,18573,0.002768455851,355417.5,59206,0,4.32,0,0,0,5391420,0.1963652484,21.42857143
2018,TN,Tennessee,471168,6771631,0.0695796921,42687,0.006303798893,508,0.00007501885439,3011,0.0004446491547,7222,0.001066508202,31946,0.004717622682,192897,0.02848604716,33538,0.004952721139,138710,0.0204839868,20649,0.003049339221,369713.2,60629,0,3.99,0,0,0,5438066,0.1969340917,42.30769231
2019,TN,Tennessee,445418,6830325,0.06521183106,40908,0.005989173282,515,0.00007539904763,2943,0.0004308726159,6164,0.0009024460769,31286,0.004580455542,181801,0.02661674225,29969,0.004387638948,132540,0.01940464034,19292,0.002824462965,385833,64034,0,4.83,0,0,0,5481096,0.19753511,33.33333333
2020,TN,Tennessee,436006,6886834,0.06331007833,46328,0.006727038869,663,0.00009627065209,2678,0.000388857928,5575,0.0008095156642,37412,0.005432394624,171675,0.0249280003,26479,0.003844872695,124098,0.01801960088,21098,0.003063526724,391563.2,65499,0,4.19,0,0,0,5559946,0.1926702459,36.66666667
2021,TN,Tennessee,408012,6968351,0.05855215961,46813,0.006717945178,709,0.0001017457358,3017,0.0004329575247,4940,0.0007089195134,38147,0.005474322404,157193,0.02255813463,23622,0.003389898127,112838,0.01619292714,20733,0.002975309367,441952.5,66963,0,5.89,0,0,0,5595537,0.1970070107,42.10526316
2022,TN,Tennessee,"418,662","7,051,339",0.05937340412,"44,944",0.006373824886,647,0.00009175562258,"2,878",0.0004081494309,"4,860",0.0006892307972,"36,559",0.005184689036,"164,387",0.02331287717,"22,819",0.003236122955,"115,676",0.01640482751,"25,892",0.003671926708,488670.1,72284,0,4.97,0,0,0,5670826,0.1957802624,38.70967742
2023,TN,Tennessee,"426,166","7,126,489",0.05980027472,"44,769",0.006282055582,703,0.00009864605137,"2,678",0.0003757811175,"5,095",0.0007149383097,"36,293",0.005092690103,"168,314",0.02361808178,"21,145",0.002967099227,"115,002",0.01613725917,"32,167",0.004513723378,523031.6,75780,0,6.03,0,0,0,5736980,0.19497806,37.5
2013,TX,Texas,1942092,26505637,0.0732709046,108757,0.004103164923,1140,0.00004300971903,10456,0.0003944821247,31810,0.001200122072,65351,0.002465551007,862289,0.03253228738,191062,0.007208353453,605440,0.02284193359,65787,0.002482000338,1526781.9,59770,0,3.81,0,0,0,21698376,0.1813674955,61
2014,TX,Texas,1846452,26979078,0.06844014462,109711,0.004066521473,1192,0.00004418238459,11636,0.0004312971703,31021,0.001149816906,65862,0.002441225011,813515,0.03015355084,168085,0.006230198082,577018,0.02138761006,68412,0.002535742697,1592177.6,60922,0,3.78,0,0,0,22026482,0.1835717292,57.84313725
2015,TX,Texas,1784854,27429639,0.06507026943,113193,0.004126667507,1317,0.00004801375621,12323,0.0004492585557,31924,0.001163850534,67629,0.002465544661,779234,0.02840846721,153067,0.005580350511,558653,0.02036676458,67514,0.002461352116,1585985.9,62912,0,4.11,0,0,0,22366995,0.1845683788,57.14285714
2016,TX,Texas,1781912,27904862,0.06385668562,121064,0.004338455428,1478,0.00005296568032,13446,0.0004818515139,33298,0.001193268757,72842,0.002610369476,769892,0.02758988738,148796,0.005332260736,552106,0.01978529763,68990,0.002472329016,1582981.5,65977,0,3.3,0,0,0,22659792,0.1879625852,57.14285714
2017,TX,Texas,1694254,28322717,0.05981961406,123984,0.004377546123,1405,0.00004960682268,14536,0.0005132275975,32120,0.001134071989,75923,0.002680639714,723143,0.02553226091,133458,0.00471204793,521767,0.01842220858,67918,0.0023980044,1667313,65358,0,2.79,0,0,0,22899690,0.1914726966,63.29113924
2018,TX,Texas,1598680,28628666,0.0558419313,118197,0.004128624086,1327,0.00004635214229,15098,0.0005273735074,28339,0.0009898819596,73433,0.002565016477,681143,0.02379234156,117897,0.004118145079,493238,0.01722881534,70008,0.002445381144,1808026.9,71414,0,3.91,0,0,0,23111014,0.1927317186,70.27027027
2019,TX,Texas,1639136,28986794,0.05654768168,122263,0.004217886255,1432,0.00004940180691,15303,0.0005279300636,29126,0.001004802394,76402,0.002635751991,697305,0.02405595458,114494,0.003949867654,504461,0.01740313192,78350,0.002702955008,1864872.3,75780,0,3.9,0,0,0,23349158,0.194489808,58.92857143
2020,TX,Texas,1580488,29360759,0.05382994357,131084,0.00446459848,1931,0.00006576805457,13509,0.0004601039094,26834,0.0009139409509,88810,0.003024785565,659160,0.0224503733,108851,0.003707363287,466033,0.01587264825,84276,0.002870361764,1802143.7,77615,0,3.22,0,0,0,23364349,0.2042321181,67.67676768
2021,TX,Texas,1551824,29558864,0.05249944653,133909,0.004530248524,2087,0.00007060487846,16281,0.0005507992459,22606,0.0007647790524,92935,0.003144065347,642003,0.02171947474,98387,0.003328510866,454208,0.01536621976,89408,0.003024744117,2088972.3,79449,0,3.69,0,0,0,23554344,0.2031377119,62.61682243
2022,TX,Texas,"1,648,902","30,029,572",0.0549092741,"131,000",0.004362366537,"2,075",0.00006909855392,"15,818",0.0005267474342,"21,210",0.0007063037728,"91,897",0.003060216776,"693,451",0.02309227051,"100,892",0.003359754844,"492,828",0.01641142271,"99,731",0.003321092955,2436925,89168,0,4.4,0,0,0,23816196,0.2069085767,65.94202899
2023,TX,Texas,"1,613,220","30,503,301",0.05288673511,"123,856",0.004060413003,"1,845",0.00006048525699,"15,097",0.0004949300405,"21,000",0.0006884500796,"85,914",0.002816547625,"682,754",0.02238295455,"92,693",0.003038785868,"465,016",0.01524477629,"125,045",0.00409939239,2583866.2,93421,0,4.62,0,0,0,24076955,0.2106770674,69.92481203
2013,UT,Utah,189956,2902787,0.06543917966,6644,0.002288834834,51,0.00001756932217,1522,0.0005243236931,1247,0.0004295871519,3824,0.001317354666,88334,0.030430755,13727,0.004728903636,67115,0.02312088348,7492,0.002580967877,135344.3,52578,0,2.42,0,0,0,2717591,0.06379937625,14.28571429
2014,UT,Utah,183874,2944498,0.06244663776,6464,0.002195280825,66,0.00002241468665,1547,0.0005253866703,1313,0.0004459164177,3538,0.001201563051,85473,0.02902803806,11656,0.003958569508,66487,0.02258007986,7330,0.002489388684,142627.7,54166,0,6.13,0,0,0,2751524,0.06553714759,33.33333333
2015,UT,Utah,193870,2990632,0.06482576258,7138,0.002386786472,57,0.00001905951652,1704,0.0005697792306,1329,0.0004443876746,4048,0.00135356005,89797,0.03002609482,12606,0.004215162548,68464,0.02289281998,8727,0.002918112292,149762.1,56990,0,3.69,0,0,0,2790967,0.06676348009,9.090909091
2016,UT,Utah,195934,3044321,0.06436049287,7406,0.002432726378,74,0.00002430755495,1560,0.0005124295368,1528,0.0005019181617,4244,0.001394071125,90561,0.02974752005,12938,0.004249880351,68261,0.02242240552,9362,0.003075234182,159330.6,57677,0,2.96,0,0,0,2842944,0.06614841208,0
2017,UT,Utah,187432,3103118,0.06040118358,7515,0.002421757729,74,0.00002384698229,1758,0.0005665269577,1498,0.0004827402632,4185,0.001348643526,86201,0.02777883406,11780,0.003796181776,64955,0.02093217209,9466,0.003050480194,172075,57513,0,1.93,0,0,0,2893469,0.06756075663,50
2018,UT,Utah,167690,3153550,0.05317499326,7551,0.002394444356,63,0.00001997748569,1854,0.0005879088646,1237,0.000392256346,4397,0.00139430166,76294,0.02419305227,10079,0.003196080608,58406,0.01852071475,7809,0.002476256917,186805.7,60782,0,6.02,0,0,0,2938860,0.06807883179,47.36842105
2019,UT,Utah,154114,3203383,0.04810976396,7588,0.002368745792,77,0.00002403708829,1865,0.0005821970086,1130,0.0003527520749,4516,0.00140975962,69469,0.02168613619,8658,0.002702767668,54078,0.01688152806,6733,0.002101840461,201312.2,63001,0,3.74,0,0,0,2983395,0.06867364908,50
2020,UT,Utah,177124,3249879,0.05450172145,8471,0.002606558583,102,0.0000313857839,1809,0.0005566361086,1362,0.0004190925262,5198,0.001599444164,80091,0.02464430214,9444,0.002905954345,60359,0.01857269148,10288,0.003165656321,205647.9,67716,0,5.18,0,0,0,3052898,0.06061179509,29.41176471
2021,UT,Utah,157498,3339113,0.04716761607,8653,0.00259140676,94,0.00002815118865,2177,0.00065196955,1103,0.0003303272456,5279,0.001580958776,70096,0.02099240128,7988,0.002392252074,53536,0.01603300038,8572,0.002567148821,232561.9,72431,0,4.19,0,0,0,3101611,0.07112727242,61.53846154
2022,UT,Utah,"145,228","3,380,800",0.04295669664,"8,244",0.0024384761,75,0.00002218409844,"2,093",0.0006190842404,995,0.0002943090393,"5,081",0.001502898722,"64,370",0.01903987222,"6,903",0.00204182442,"50,412",0.01491126361,"7,055",0.002086784193,261080.8,73991,0,4.14,0,0,0,3136225,0.07234234501,46.15384615
2023,UT,Utah,"127,384","3,417,734",0.0372714787,"7,936",0.002322006335,68,0.00001989622364,"1,859",0.0005439276433,901,0.0002636249632,"5,108",0.001494557505,"55,756",0.01631373302,"5,798",0.001696445657,"44,906",0.01313911498,"5,052",0.00147817238,281329.1,81211,0,5.85,0,0,0,3165114,0.07391447082,30
2013,VT,Vermont,29314,626855,0.04676360562,775,0.001236330571,10,0.00001595265253,136,0.0002169560744,75,0.000119644894,554,0.00088377695,13882,0.02214547224,3352,0.005347329127,10193,0.01626053872,337,0.0005376043902,29477.6,62666,0,1.6,0,1,1,606831,0.03194359142,0
2014,VT,Vermont,20728,626767,0.03307130082,643,0.001025899577,10,0.00001595489233,117,0.0001866722402,72,0.0001148752248,444,0.0007083972194,9721,0.01550975083,2092,0.003337763475,7375,0.01176673309,254,0.0004052542651,30359.4,64902,0,1.6,0,1,1,605406,0.0340812455,100
2015,VT,Vermont,19622,626088,0.03134064221,747,0.001193123011,10,0.0000159721956,150,0.000239582934,105,0.0001677080538,482,0.000769859828,9064,0.01447719809,2034,0.003248744585,6834,0.01091539847,196,0.0003130550338,31152.4,66262,0,1.6,0,1,1,603910,0.03542313541,0
2016,VT,Vermont,21112,623354,0.03386839581,851,0.001365195379,14,0.00002245914841,170,0.0002727182307,78,0.0001251295412,589,0.0009448884582,9705,0.01556900253,1884,0.003022359686,7637,0.01225146546,184,0.0002951773791,31840.2,68114,0,3.21,0,1,1,601644,0.03482772229,50
2017,VT,Vermont,20842,624525,0.03337256315,1082,0.001732516713,17,0.00002722068772,254,0.0004067090989,100,0.0001601216925,711,0.001138465234,9339,0.01495376486,1945,0.003114366919,7169,0.01147912413,225,0.0003602738081,32589.2,71535,0,1.6,0,1,1,601230,0.03730034826,0
2018,VT,Vermont,18732,624358,0.03000201807,1155,0.001849900218,11,0.00001761809731,326,0.0005221363384,73,0.0001169201003,745,0.001193225681,8211,0.01315110882,1496,0.002396061234,6451,0.01033221325,264,0.0004228343354,33482.6,72577,0,3.2,0,1,1,600996,0.0374176354,0
2019,VT,Vermont,20522,624046,0.03288539627,1293,0.002071962644,11,0.00001762690571,298,0.0004775289001,71,0.0001137736641,913,0.001463033174,8968,0.01437073549,1286,0.002060745522,7378,0.01182284639,304,0.000487143576,34760.3,76456,0,6.41,0,1,1,600216,0.03818628755,0
2020,VT,Vermont,17334,623347,0.02780794646,1081,0.001734186577,14,0.00002245940062,213,0.000341703738,64,0.0001026715457,790,0.001267351892,7586,0.01216978665,961,0.001541677428,6361,0.0102045891,264,0.000423520126,34414.9,78710,0,1.56,0,1,1,617803,0.008893922647,0
2021,VT,Vermont,20416,646972,0.03155623427,1255,0.001939805741,9,0.00001391095751,283,0.0004374223305,69,0.0001066506742,894,0.001381821779,8953,0.0138383114,1176,0.001817698448,7299,0.01128178654,478,0.0007388264098,37438.8,80963,0,3.09,0,1,1,621398,0.03952875859,50
2022,VT,Vermont,"24,870","647,064",0.03843514706,"1,446",0.002234709395,22,0.000033999728,267,0.0004126330626,92,0.0001421806807,"1,065",0.001645895924,"10,989",0.01698286414,"1,012",0.001563987488,"9,348",0.01444679352,629,0.0009720831324,41011.6,85873,0,3.09,0,1,1,620744,0.04067603823,50
2023,VT,Vermont,"25,954","647,464",0.04008562638,"1,362",0.00210359186,16,0.00002471179865,198,0.0003058085083,94,0.0001451818171,"1,054",0.001627889736,"11,615",0.01793922133,898,0.001386949699,"10,124",0.01563639059,593,0.0009158810374,43533.8,89931,0,1.54,0,1,1,620161,0.04216913991,0
2013,VA,Virginia,375826,8270345,0.04544260245,16355,0.00197754749,320,0.00003869246083,2350,0.0002841477593,4574,0.0005530603621,9111,0.001101646908,171558,0.02074375374,26717,0.003230457738,136215,0.01647029235,8626,0.001043003647,456911.6,58405,0,2.18,0,0,0,6050202,0.2684462377,72.22222222
2014,VA,Virginia,356912,8328098,0.04285636408,16522,0.001983886357,350,0.00004202640267,2416,0.0002901022538,4294,0.000515603923,9462,0.001136153777,161934,0.01944429568,23210,0.002786950874,131001,0.01573000222,7723,0.0009273425937,465601.7,61366,0,1.32,0,0,0,6076320,0.2703832256,63.63636364
2015,VA,Virginia,349016,8367587,0.04171047161,16705,0.001996393942,390,0.00004660841889,2499,0.0002986524072,4459,0.0005328895893,9357,0.001118243527,157803,0.01885884186,21542,0.002574457845,128064,0.01530477066,8197,0.0009796133581,485540.9,64129,0,2.39,0,0,0,6094079,0.2717041364,61.9047619
2016,VA,Virginia,351574,8414380,0.04178251992,18495,0.002198022908,482,0.00005728288953,2830,0.0003363289987,4826,0.0005735419603,10357,0.00123086906,157292,0.01869323705,20159,0.002395779606,127285,0.01512708007,9848,0.001170377378,499032.4,67106,0,2.14,0,0,0,6112881,0.2735197365,55.55555556
2017,VA,Virginia,340652,8465207,0.04024142587,17811,0.002104024154,470,0.000055521383,3026,0.000357463202,4331,0.0005116236378,9984,0.001179415932,152515,0.01801668878,18524,0.002188251274,123812,0.01462598611,10179,0.001202451399,515167.2,70979,0,3.07,0,0,0,6135880,0.275164801,46.15384615
2018,VA,Virginia,320576,8501286,0.03770911836,17357,0.002041691104,417,0.00004905140234,3072,0.0003613570935,3610,0.0004246416366,10258,0.001206640972,142931,0.01681286808,15659,0.001841956617,116496,0.01370333853,10776,0.00126757293,537158.3,74073,0,2.12,0,1,1,6150712,0.2764962854,66.66666667
2019,VA,Virginia,317720,8556642,0.03713138869,17916,0.002093812035,447,0.00005224011943,2915,0.0003406710249,3520,0.000411376332,11034,0.001289524559,140944,0.01647188231,13972,0.001632883554,116656,0.01363338562,10316,0.001205613137,561701.8,78687,0,1.29,0,0,1,6163488,0.2796837825,27.27272727
2020,VA,Virginia,286078,8590563,0.03330142623,17925,0.002086591996,524,0.00006099716631,2279,0.0002652911107,2947,0.0003430508571,12175,0.001417252862,125114,0.01456412112,11465,0.00133460403,102796,0.01196615402,10853,0.001263363065,565466.8,81467,0,1.85,0,0,1,6214225,0.2766219164,50
2021,VA,Virginia,290008,8657365,0.03349841436,19526,0.002255420674,573,0.00006618642046,2851,0.0003293149821,2920,0.0003372850746,13182,0.001522634196,125478,0.0144937865,10508,0.001213764234,103506,0.01195583183,11464,0.001324190444,615984.7,84247,0,2.54,0,0,1,6216203,0.2819751737,33.33333333
2022,VA,Virginia,"338,938","8,683,619",0.03903188291,"20,624",0.002375046625,641,0.00007381714928,"2,791",0.0003214097717,"3,360",0.0003869354471,"13,832",0.001592884257,"148,845",0.01714089483,"10,944",0.001260304028,"123,805",0.01425730447,"14,096",0.001623286328,666681.8,91306,0,3.46,0,0,1,6215290,0.2842511861,40
2023,VA,Virginia,"330,310","8,715,698",0.03789828422,"20,589",0.002362289285,520,0.00005966246192,"2,595",0.0002977386321,"3,283",0.0003766766586,"14,191",0.001628211533,"144,566",0.01658685283,"10,665",0.001223654147,"118,839",0.01363505252,"15,062",0.001728146157,719896.9,94605,0,3.21,0,0,0,6229826,0.285217776,48.14814815
2013,WA,Washington,558724,6973742,0.08011824928,20223,0.002899877856,167,0.00002394697137,2604,0.0003734006793,5829,0.0008358496773,11623,0.001666680528,259139,0.03715924679,58487,0.008386745595,172227,0.02469649723,28425,0.004076003959,416924.1,67572,0,4.16,0,1,1,5924223,0.150495817,34.48275862
2014,WA,Washington,562884,7063166,0.07969287427,20185,0.002857783606,178,0.00002520116333,2780,0.0003935912026,5641,0.0007986503503,11586,0.00164034089,261257,0.03698865353,55381,0.007840818126,175317,0.02482130535,30559,0.004326530057,439851.2,71648,0,4.68,0,1,1,5977230,0.1537463511,26.47058824
2015,WA,Washington,539958,7160290,0.07541007417,20505,0.002863710827,218,0.00003044569424,2778,0.0003879731128,5450,0.000761142356,12059,0.001684149664,249474,0.03484132626,51114,0.007138537685,171393,0.02393660033,26967,0.003766188241,467590.6,75628,0,2.65,0,1,1,6044460,0.155835867,36.84210526
2016,WA,Washington,554190,7280934,0.07611523467,22101,0.003035462209,195,0.00002678227821,3133,0.0004303019365,5649,0.0007758619979,13124,0.001802515996,254994,0.03502215512,49249,0.006764104715,173423,0.02381878479,32322,0.004439265622,489790.2,75506,0,3.7,0,1,1,6130828,0.1579613275,40.74074074
2017,WA,Washington,515378,7425432,0.06940714022,22483,0.003027837303,226,0.00003043593962,3300,0.0004444185874,5386,0.0007253450035,13571,0.001827637772,235206,0.03167573281,43687,0.005883428735,162154,0.021837652,29365,0.003954652066,527169.4,82372,0,5.52,0,1,1,6210170,0.1636621277,60
2018,WA,Washington,493950,7523869,0.0656510633,23719,0.003152500396,236,0.00003136684065,3610,0.0004798063337,5557,0.0007385827691,14316,0.001902744452,223256,0.02967303126,40434,0.005374096758,154941,0.02059326126,27881,0.003705673238,570337.8,85203,0,3.59,0,1,1,6265601,0.1672368299,51.85185185
2019,WA,Washington,461268,7614024,0.06058136933,23095,0.003033218703,205,0.00002692400234,3497,0.000459284079,5356,0.0007034388124,14037,0.001843571809,207539,0.02725746596,34976,0.004593628809,147778,0.0194086596,24785,0.003255177551,608643.4,92266,0,5.38,0,1,1,6313367,0.170823864,62.5
2020,WA,Washington,465638,7693612,0.06052267777,22596,0.002936982005,301,0.00003912336624,2677,0.0003479510014,5183,0.0006736757715,14435,0.001876231866,210223,0.02732435688,40167,0.005220824757,142657,0.01854226597,27399,0.003561266152,620132.9,91177,0,4.66,0,1,1,6378806,0.1708958029,51.42857143
2021,WA,Washington,521918,7740745,0.0674247763,25987,0.003357170402,331,0.00004276074202,3105,0.0004011241812,5733,0.0007406263867,16818,0.002172659092,234972,0.03035521775,41322,0.005338245867,158035,0.02041599355,35615,0.00460097833,687702.3,90088,0,1.81,0,1,1,6364838,0.1777486534,42.85714286
2022,WA,Washington,"583,882","7,785,786",0.07499332758,"29,504",0.003789469682,400,0.00005137567357,"3,208",0.000412032902,"6,766",0.0008690195184,"19,130",0.002457041588,"262,437",0.03370719411,"43,987",0.005649654383,"168,550",0.02164842445,"49,900",0.006409115278,742909.5,101027,0,5.27,0,1,1,6357552,0.1834412094,58.53658537
2023,WA,Washington,"506,888","7,812,880",0.06487850831,"27,909",0.003572178249,373,0.00004774167784,"2,917",0.0003733578399,"6,416",0.0008212080564,"18,203",0.002329870675,"225,535",0.02886707591,"37,583",0.004810390023,"134,730",0.01724460122,"53,222",0.00681208466,807864.5,108210,0,3.07,0,1,1,6344540,0.1879383787,71.42857143
2013,WV,West Virginia,91172,1853595,0.04918658067,5657,0.00305190724,62,0.00003344851491,700,0.0003776445232,653,0.0003522883909,4242,0.002288525811,39929,0.0215413831,9908,0.00534528848,28055,0.015135453,1966,0.001060641618,71758.6,41253,0,5.39,0,1,1,1768232,0.04605267062,40
2014,WV,West Virginia,88264,1848751,0.04774250291,5850,0.003164298491,84,0.0000454360809,594,0.0003212980007,655,0.0003542932499,4517,0.00244327116,38282,0.02070695296,9368,0.005067204832,26954,0.01457957291,1960,0.001060175221,73042.6,41059,0,4.33,0,1,1,1763204,0.04627286206,42.85714286
2015,WV,West Virginia,90182,1841053,0.04898392387,6397,0.003474641958,85,0.00004616923033,710,0.0003856488651,783,0.0004253000864,4819,0.002617523776,38694,0.02101731998,9467,0.005142165924,26984,0.01465682954,2243,0.001218324513,71713.4,42019,0,5.97,0,0,1,1755397,0.04652554815,36.36363636
2016,WV,West Virginia,87830,1828637,0.04803030891,6633,0.003627291803,85,0.00004648270816,684,0.0003740490868,720,0.0003937358809,5144,0.002813024127,37282,0.02038786265,9127,0.004991149146,25657,0.01403066874,2498,0.001366044764,71248.9,43385,0,6.55,0,0,1,1744142,0.04620654619,8.333333333
2017,WV,West Virginia,78248,1817048,0.04306325425,6564,0.003612452726,98,0.00005393363301,793,0.0004364221529,673,0.0003703809696,5000,0.00275171597,32560,0.0179191744,7557,0.004158943517,21917,0.01206187178,3086,0.001698359097,75172.4,43469,0,6.6,0,0,1,1730616,0.04756726295,25
2018,WV,West Virginia,66598,1804291,0.03691089741,5411,0.002998961919,76,0.00004212180851,716,0.0003968317749,333,0.0001845600294,4286,0.002375448306,27888,0.01545648679,5916,0.003278850252,19783,0.0109644176,2189,0.001213218932,79794.3,44097,0,3.88,0,0,0,1718263,0.0476796703,42.85714286
2019,WV,West Virginia,66104,1795263,0.03682134595,5725,0.003188947803,100,0.00005570214503,818,0.0004556435464,347,0.0001932864433,4460,0.002484315669,27327,0.01522172517,5282,0.002942187301,19825,0.01104295025,2220,0.00123658762,80242.4,48850,0,7.25,0,0,0,1706437,0.04947798735,30.76923077
2020,WV,West Virginia,62656,1784787,0.03510558963,6352,0.003558968101,117,0.0000655540409,832,0.0004661620686,369,0.0002067473598,5034,0.002820504632,24976,0.01399382671,4877,0.002732538953,17828,0.009988867019,2271,0.001272420743,77430.9,50049,0,3.35,0,0,0,1703227,0.04569732971,33.33333333
2021,WV,West Virginia,58860,1785526,0.03296507584,5205,0.002915107369,108,0.00006048637768,945,0.0005292558047,210,0.0001176124011,3942,0.002207752785,24225,0.01356743055,3839,0.002150066703,18408,0.01030956704,1978,0.001107796806,86550.5,51248,0,3.36,0,0,0,1696017,0.05013032574,33.33333333
2022,WV,West Virginia,"57,752","1,775,156",0.03253347875,"5,213",0.002936643315,95,0.00005351642335,909,0.0005120676718,210,0.0001182994621,"3,999",0.002252759757,"23,663",0.01333009606,"3,561",0.002006020879,"18,428",0.01038105947,"1,674",0.0009430157124,98290,54329,0,7.89,0,0,0,1684057,0.05131887,18.18181818
2023,WV,West Virginia,"51,704","1,770,071",0.02921012773,"4,699",0.002654695772,87,0.0000491505708,823,0.0004649531008,199,0.0001124248688,"3,590",0.002028167232,"21,153",0.01195036809,"3,156",0.001782979327,"16,355",0.009239742361,"1,642",0.0009276464051,102151.8,55948,0,8.47,0,0,0,1679190,0.05134313821,35.71428571
2013,WI,Wisconsin,283624,5742953,0.04938643935,16118,0.002806570069,163,0.00002838261083,1836,0.0003196961563,4834,0.0008417272438,9285,0.001616764058,125694,0.0218866496,24358,0.004241371991,93946,0.01635848317,7390,0.001286794442,283791.4,51467,0,2.61,0,0,0,5138699,0.105216602,35.71428571
2014,WI,Wisconsin,274596,5759432,0.04767761821,16763,0.002910530066,159,0.00002760688901,1677,0.0002911745464,5101,0.0008856776154,9826,0.001706071015,120535,0.02092827904,21375,0.003711303476,89255,0.01549718792,9905,0.001719787646,296169.9,52622,0,1.74,0,0,0,5143584,0.1069285999,40
2015,WI,Wisconsin,263440,5767891,0.04567353995,17549,0.003042533224,240,0.00004160966287,1805,0.0003129393395,5234,0.0009074373978,10270,0.001780546824,114171,0.01979423675,19602,0.003398469215,83572,0.01448917811,10997,0.001906589428,308304.5,55638,0,2.08,0,0,0,5143659,0.1082253461,36.36363636
2016,WI,Wisconsin,259254,5772917,0.04490866576,17716,0.003068812526,232,0.00004018765556,2005,0.0003473114199,4707,0.0008153590291,10772,0.001865954421,111911,0.01938552035,19498,0.003377495294,82455,0.01428307388,9958,0.001724951182,315420,56811,0,2.94,0,0,0,5146365,0.1085329999,29.41176471
2017,WI,Wisconsin,247092,5792051,0.04266053597,18638,0.003217858406,192,0.00003314887939,2177,0.0003758599501,4370,0.0007544823069,11899,0.00205436727,104908,0.01811240958,17570,0.003033467765,77868,0.0134439424,9470,0.001634999416,321886.8,59305,0,4.49,0,0,0,5154705,0.1100380504,42.30769231
2018,WI,Wisconsin,217206,5807406,0.03740155243,17365,0.002990147408,175,0.00003013393587,2333,0.0004017284137,3493,0.0006014733601,11364,0.001956811699,91238,0.01571062881,14180,0.002441709775,68380,0.0117746202,8678,0.001494298832,335144.3,60773,0,2.24,0,0,0,5166523,0.1103561556,46.15384615
2019,WI,Wisconsin,206202,5824581,0.03540203149,17305,0.002971029161,189,0.00003244868601,2358,0.0004048359873,2994,0.0005140283911,11764,0.002019716096,85796,0.01472998659,12572,0.002158438521,65687,0.01127754941,7537,0.001293998658,346906.6,64168,0,3.26,0,0,1,5177053,0.1111716019,42.10526316
2020,WI,Wisconsin,211030,5832655,0.03618077874,18861,0.003233690318,308,0.0000528061406,2020,0.0003463259871,3081,0.0005282328545,13452,0.002306325336,86654,0.01485669905,12744,0.002184939792,64517,0.01106134342,9393,0.00161041584,343272.2,65647,0,3.22,0,0,1,5237705,0.1020032901,42.10526316
2021,WI,Wisconsin,219086,5880101,0.03725888382,19134,0.003254025739,332,0.0000564616152,2643,0.0004494820752,2692,0.0004578152654,13467,0.002290266783,90409,0.01537541617,10467,0.001780071465,61478,0.01045526259,18464,0.003140082118,368880.4,67125,0,2.04,0,0,1,5220774,0.1121285162,46.15384615
2022,WI,Wisconsin,"197,184","5,892,539",0.03346333389,"17,889",0.003035872991,322,0.00005464537443,"2,452",0.0004161194351,"2,350",0.0003988094097,"12,765",0.002166298772,"80,703",0.01369579395,"9,137",0.001550604926,"58,211",0.009878763637,"13,355",0.00226642539,400621.4,70996,0,2.38,0,0,1,5226582,0.1130169864,78.57142857
2023,WI,Wisconsin,"177,972","5,910,955",0.03010884028,"17,057",0.002885658916,283,0.00004787720428,"2,156",0.000364746475,"2,285",0.0003865703596,"12,333",0.002086464878,"71,929",0.01216876122,"7,619",0.001288962613,"54,374",0.009198851962,"9,936",0.001680946649,428447.1,74631,0,3.89,0,1,1,5237377,0.1139541749,33.33333333
2013,WY,Wyoming,28042,583223,0.0480810942,1212,0.002078107345,17,0.00002914837035,204,0.0003497804442,74,0.0001268811415,917,0.001572297389,12809,0.02196243975,1956,0.0033537772,10275,0.01761761796,578,0.0009910445919,39365.6,58752,0,1.72,0,0,0,551646,0.05414224062,0
